criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
regex,iterativo,1.0,1.0,1.0,6.0,1,760,913,False,False,False,0,0,0,0,0,0.7330976128578186,1,5.958436965942383,12.949667930603027,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.725543737411499,0.5879230499267578,0.6495236754417419,6.0,[6],True
regex,incremental,1.0,1.0,1.0,6.0,1,760,913,False,False,False,0,0,0,0,0,0.7330976128578186,1,5.476810932159424,12.949667930603027,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.725543737411499,0.5879230499267578,0.6495236754417419,6.0,[6],True
regex,fixo50,1.0,1.0,23.0,,1,26679,27067,False,False,False,0,0,0,0,0,,23,17.682963848114014,15.956409454345703,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.7195360064506531,0.8794190883636475,0.791483998298645,6.0,[6],False
json,iterativo,1.0,1.0,1.0,6.0,1,836,903,False,False,False,0,1,1,0,0,0.7330976128578186,1,3.0793700218200684,12.95848035812378,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.908707559108734,0.6097105741500854,0.729770839214325,6.0,[6],True
json,incremental,1.0,1.0,1.0,6.0,1,836,903,False,False,False,0,1,1,0,0,0.7330976128578186,1,2.624527931213379,12.95848035812378,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.908707559108734,0.6097105741500854,0.729770839214325,6.0,[6],True
json,fixo50,1.0,1.0,23.0,,1,26755,26841,False,False,False,0,1,1,0,0,,23,7.936880350112915,15.96492624282837,gpt-oss:20b,qwen3,7,"De acordo com o documento, qual a responsabilidade do coordenador da ação de instrutoria interna referente à elaboração do projeto básico de capacitação para instrutoria interna?","Elaborar o projeto básico de capacitação para instrutoria interna, conforme capacitação validada no PDC. As demandas de capacitações extemporâneas, deverão ser justificadas e encaminhadas à UDP. Preencher, no sistema SEI, o Formulário SEI_Projeto Básico de Capacitação, conforme orientações do PDC vigente. Assinar o Projeto Básico e providenciar a assinatura do assistente, chefia da área demandante e demais responsáveis, conforme definido no PDC vigente. Emitir despacho, detalhando os papéis e perfis esperados para a execução da ação de capacitação, conforme o art. 3º da Portaria-SEI nº 2931/2022/DGP-EBSERH.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7330976128578186,0.7920138835906982,0.6028039455413818,0.6845755577087402,6.0,[6],False
regex,iterativo,1.0,1.0,1.0,11.0,1,784,912,False,False,False,0,0,0,0,0,0.7631976008415222,1,5.114531517028809,12.95245122909546,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.8288487792015076,0.8770519495010376,0.8522693514823914,11.0,[11],True
regex,incremental,1.0,1.0,1.0,11.0,1,784,912,False,False,False,0,0,0,0,0,0.7631976008415222,1,4.650914907455444,12.95245122909546,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.8288487792015076,0.8770519495010376,0.8522693514823914,11.0,[11],True
regex,fixo50,1.0,1.0,29.0,,1,32507,32728,False,False,True,0,0,0,0,0,,29,12.95230507850647,16.63158130645752,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.7568766474723816,0.8604322671890259,0.8053391575813293,11.0,[11],False
json,iterativo,1.0,1.0,1.0,11.0,1,860,949,False,False,False,0,1,1,0,0,0.7631976008415222,1,3.3625388145446777,12.961631298065186,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.8882794380187988,0.7670662999153137,0.8232349753379822,11.0,[11],True
json,incremental,1.0,1.0,1.0,11.0,1,860,949,False,False,False,0,1,1,0,0,0.7631976008415222,1,3.3579819202423096,12.961631298065186,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.8882794380187988,0.7670662999153137,0.8232349753379822,11.0,[11],True
json,fixo50,1.0,1.0,29.0,,1,32583,32801,False,False,True,0,1,1,0,0,,29,12.989153623580933,16.64111328125,gpt-oss:20b,qwen3,8,"Qual o prazo que o colaborador apto para a instrutoria interna tem, após o recebimento do despacho de indicação pela UDP, para manifestar confirmação ou indisponibilidade,  e o que precisa ser feito?","Após o recebimento do despacho de indicação, por parte da UDP, o colaborador apto para a instrutoria interna terá o prazo de 7 dias, para manifestar confirmação ou indisponibilidade, preenchimento do Termo de Ciência da Atividade de Instrutoria Interna_SEI (com a assinatura do instrutor e chefia imediata dele), ou despacho informando a indisponibilidade para atuação na ação de capacitação.",POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,11,0.7631976008415222,0.8287231922149658,0.8418220281600952,0.8352212309837341,11.0,[11],False
regex,iterativo,1.0,1.0,1.0,6.0,1,762,1002,False,False,False,0,0,0,0,0,0.7363767027854919,1,8.38804841041565,12.949902057647703,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.491561621427536,0.7990728616714478,0.6086828708648682,12.0,[12 14],False
regex,incremental,1.0,1.0,1.0,6.0,1,762,1002,False,False,False,0,0,0,0,0,0.7363767027854919,1,8.37853717803955,12.949902057647703,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.491561621427536,0.7990728616714478,0.6086828708648682,12.0,[12 14],False
regex,fixo50,1.0,1.0,34.0,,1,32584,33384,False,False,True,0,0,0,0,1,,34,32.1627299785614,16.64122438430786,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.5125085115432739,0.8227587938308716,0.6315902471542358,12.0,[12 14],False
json,iterativo,1.0,1.0,1.0,6.0,1,838,969,False,False,False,0,1,1,0,0,0.7363767027854919,1,4.778937578201294,12.959673404693604,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.8637378215789795,0.828370213508606,0.8456844091415405,12.0,[12 14],False
json,incremental,1.0,1.0,1.0,6.0,1,838,969,False,False,False,0,1,1,0,0,0.7363767027854919,1,4.7747979164123535,12.959673404693604,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.8637378215789795,0.828370213508606,0.8456844091415405,12.0,[12 14],False
json,fixo50,1.0,1.0,34.0,,1,32660,33460,False,False,True,0,0,0,1,1,,34,32.601070165634155,16.651865482330322,gpt-oss:20b,qwen3,9,Quais são os documentos normativos citados que regem as ações de capacitação e a instrutoria interna na Empresa Brasileira de Serviços Hospitalares (EBSERH)?,Norma - SEI nº 5/2022/DGP-EBSERH; Portaria- SEI nº 2931/2022/DGP-EBSERH.,POP.DIVGP.001 ELABORAR PROJETO DE CAPACITAÇÃO V.03.docx,6,0.7363767027854919,0.4992808699607849,0.8158472776412964,0.6194635629653931,12.0,[12 14],False
regex,iterativo,1.0,1.0,1.0,31.0,1,843,1314,False,False,False,0,0,0,0,0,0.7744120955467224,1,16.094894647598267,12.960118293762209,gpt-oss:20b,qwen3,10,"De acordo com o documento, qual o procedimento a ser adotado pelo NAA quando a escala de trabalho é recebida após o dia 15 do mês antecedente à escala de referência?","Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, incluido pelo NAA no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”.",POP.DIVGP.002 RECEBER E LANÇAR ESCALAS DE TRABALHO NO SISTEMA SIGP MENTORH.docx,31,0.7744120955467224,0.5582860708236694,0.7730053663253784,0.6483300924301147,31.0,[31],True
regex,incremental,1.0,1.0,1.0,31.0,1,843,1314,False,False,False,0,0,0,0,0,0.7744120955467224,1,16.067577123641968,12.960118293762209,gpt-oss:20b,qwen3,10,"De acordo com o documento, qual o procedimento a ser adotado pelo NAA quando a escala de trabalho é recebida após o dia 15 do mês antecedente à escala de referência?","Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, incluido pelo NAA no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”.",POP.DIVGP.002 RECEBER E LANÇAR ESCALAS DE TRABALHO NO SISTEMA SIGP MENTORH.docx,31,0.7744120955467224,0.5582860708236694,0.7730053663253784,0.6483300924301147,31.0,[31],True
regex,fixo50,1.0,1.0,38.0,,1,32087,32450,False,False,True,0,0,0,0,0,,38,17.931418657302856,16.58418560028076,gpt-oss:20b,qwen3,10,"De acordo com o documento, qual o procedimento a ser adotado pelo NAA quando a escala de trabalho é recebida após o dia 15 do mês antecedente à escala de referência?","Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, incluido pelo NAA no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”.",POP.DIVGP.002 RECEBER E LANÇAR ESCALAS DE TRABALHO NO SISTEMA SIGP MENTORH.docx,31,0.7744120955467224,0.6305451393127441,0.7648193836212158,0.6912217140197754,31.0,[31],False
