Embedding,pergunta_idx,Modelo,Criterio,D_incremental,D_iterativo,delta_D,classificacao_D,D_censurado,F1_incremental,F1_iterativo,delta_F1,classificacao_F1,P_incremental,P_iterativo,delta_P,classificacao_P,R_incremental,R_iterativo,delta_R,classificacao_R,tokens_incremental,tokens_iterativo,tokens_fixo50,delta_tokens,eta,classificacao_eta,eta_iterativo,Dchunk_incremental,Dchunk_iterativo,Dchunk_fixo50,ninf_incremental,ninf_iterativo,tokens_prompt_incremental,tokens_prompt_iterativo,tokens_prompt_fixo50,censurado_dmax_incremental,censurado_tokens_incremental,censurado_dmax_iterativo,censurado_tokens_iterativo,censurado_dmax_fixo50,censurado_tokens_fixo50
e5small,66,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9261154532432556,0.9261154532432556,0.0,empate,0.921789288520813,0.921789288520813,0.0,empate,0.9304823875427246,0.9304823279380798,5.960464477539063e-08,incremental_gt_iterativo,1589,1589,31748,0,0.9499496031246063,eta_gt_0,0.9499496031246063,1.0,1.0,37.0,1,1,1460,1460,31574,False,False,False,False,False,False
e5small,67,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.985445499420166,0.9854455590248108,-5.960464477539063e-08,iterativo_gt_incremental,0.9865446090698242,0.9865446090698242,0.0,empate,0.9843488931655884,0.984349012374878,-1.1920928966180355e-07,iterativo_gt_incremental,3084,3084,32652,0,0.9055494303564866,eta_gt_0,0.9055494303564866,1.0,1.0,35.0,1,1,2967,2967,32485,False,False,False,False,False,False
e5small,68,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9880380630493164,0.9880380034446716,5.960464477539063e-08,incremental_gt_iterativo,0.989765465259552,0.989765465259552,0.0,empate,0.9863166213035583,0.9863165616989136,5.960464477539063e-08,incremental_gt_iterativo,1011,1011,32658,0,0.9690428072753996,eta_gt_0,0.9690428072753996,1.0,1.0,42.0,1,1,915,915,32550,False,False,False,False,False,False
e5small,69,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.594234049320221,0.594234049320221,0.0,empate,0.527463436126709,0.527463436126709,0.0,empate,0.6803594827651978,0.6803594827651978,0.0,empate,754,754,32070,0,0.9764889304646087,eta_gt_0,0.9764889304646087,1.0,1.0,41.0,1,1,569,569,31892,False,False,False,False,False,False
e5small,70,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,1.000000238418579,1.000000238418579,0.0,empate,1.000000238418579,1.000000238418579,0.0,empate,1.000000238418579,1.000000238418579,0.0,empate,816,816,27783,0,0.9706295216499298,eta_gt_0,0.9706295216499298,1.0,1.0,43.0,1,1,769,769,27739,False,False,False,False,False,False
e5small,71,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6662977337837219,0.6662977933883667,-5.960464477539063e-08,iterativo_gt_incremental,0.6647648811340332,0.6647648811340332,0.0,empate,0.6678377389907837,0.6678377985954285,-5.960464477539063e-08,iterativo_gt_incremental,1093,1093,25427,0,0.9570141975065874,eta_gt_0,0.9570141975065874,1.0,1.0,45.0,1,1,898,898,25169,False,False,False,False,False,False
e5small,72,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8300224542617798,0.830022394657135,5.960464477539063e-08,incremental_gt_iterativo,0.8555737137794495,0.8555737137794495,0.0,empate,0.8059530258178711,0.8059529662132263,5.960464477539063e-08,incremental_gt_iterativo,1156,1156,30423,0,0.9620024323702462,eta_gt_0,0.9620024323702462,1.0,1.0,45.0,1,1,971,971,30268,False,False,False,False,False,False
e5small,73,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9874784350395204,0.987478494644165,-5.960464466436832e-08,iterativo_gt_incremental,0.989411234855652,0.989411234855652,0.0,empate,0.9855533242225648,0.9855533838272096,-5.960464477539063e-08,iterativo_gt_incremental,1000,1000,29548,0,0.9661567618789766,eta_gt_0,0.9661567618789766,1.0,1.0,49.0,1,1,876,876,29384,False,False,False,False,False,False
e5small,74,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.613061785697937,0.6130617260932922,5.960464477539063e-08,incremental_gt_iterativo,0.5471966862678528,0.5471966862678528,0.0,empate,0.6969526410102844,0.6969527006149292,-5.960464477539063e-08,iterativo_gt_incremental,1345,1345,29408,0,0.9542641458106638,eta_gt_0,0.9542641458106638,1.0,1.0,40.0,1,1,1071,1071,29085,False,False,False,False,False,False
e5small,75,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5880036950111389,0.5880036950111389,0.0,empate,0.550987720489502,0.550987720489502,0.0,empate,0.6303514242172241,0.6303514242172241,0.0,empate,1002,1002,29237,0,0.9657283579026575,eta_gt_0,0.9657283579026575,1.0,1.0,40.0,1,1,703,703,29027,False,False,False,False,False,False
e5small,76,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7874548435211182,0.7874548435211182,0.0,empate,0.8543845415115356,0.8543845415115356,0.0,empate,0.7302494049072266,0.7302494049072266,0.0,empate,710,710,31128,0,0.9771909534823953,eta_gt_0,0.9771909534823953,1.0,1.0,44.0,1,1,590,590,30840,False,False,False,False,False,False
e5small,77,gpt-oss:20b,json,2.0,2.0,0.0,empate,False,0.7161372900009155,0.7397549748420715,-0.023617684841156006,iterativo_gt_incremental,0.7794486284255981,0.764741063117981,0.014707565307617188,incremental_gt_iterativo,0.6623383164405823,0.7163499593734741,-0.054011642932891846,iterativo_gt_incremental,1849,1645,33063,204,0.9440764600913407,eta_gt_0,0.9502464991077639,2.0,1.0,37.0,2,2,1684,1431,32611,False,False,False,False,False,False
e5small,78,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8719878792762756,0.8719878792762756,0.0,empate,0.9028998613357544,0.9028998613357544,0.0,empate,0.8431223630905151,0.8431223630905151,0.0,empate,668,668,32427,0,0.9793998828137046,eta_gt_0,0.9793998828137046,1.0,1.0,37.0,1,1,498,498,32051,False,False,False,False,False,False
e5small,79,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.605339527130127,0.605339527130127,0.0,empate,0.6649503707885742,0.6649503707885742,0.0,empate,0.555537223815918,0.555537223815918,0.0,empate,856,856,27791,0,0.9691986614371559,eta_gt_0,0.9691986614371559,1.0,1.0,43.0,1,1,632,632,27527,False,False,False,False,False,False
e5small,80,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7121343016624451,0.7121343016624451,0.0,empate,0.7292705178260803,0.7292705178260803,0.0,empate,0.695784866809845,0.695784866809845,0.0,empate,782,782,33043,0,0.9763338679901946,eta_gt_0,0.9763338679901946,1.0,1.0,41.0,1,1,583,583,32761,False,False,False,False,False,False
e5small,81,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6656232476234436,0.6656232476234436,0.0,empate,0.6669843196868896,0.6669843196868896,0.0,empate,0.6642675995826721,0.6642675995826721,0.0,empate,701,701,32619,0,0.9785094576780404,eta_gt_0,0.9785094576780404,1.0,1.0,35.0,1,1,490,490,32259,False,False,False,False,False,False
e5small,82,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7862598896026611,0.7862598896026611,0.0,empate,0.8645616769790649,0.8645616769790649,0.0,empate,0.7209634184837341,0.7209634184837341,0.0,empate,697,697,32730,0,0.9787045523984113,eta_gt_0,0.9787045523984113,1.0,1.0,37.0,1,1,553,553,32500,False,False,False,False,False,False
e5small,83,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6554339528083801,0.6554339528083801,0.0,empate,0.6204804182052612,0.6204804182052612,0.0,empate,0.6945606470108032,0.6945606470108032,0.0,empate,1310,1310,31888,0,0.9589187155042649,eta_gt_0,0.9589187155042649,1.0,1.0,46.0,1,1,1065,1065,31433,False,False,False,False,False,False
e5small,84,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8048859238624573,0.8048859238624573,0.0,empate,0.8728652000427246,0.8728652000427246,0.0,empate,0.7467301487922668,0.7467301487922668,0.0,empate,801,801,32706,0,0.9755090809025867,eta_gt_0,0.9755090809025867,1.0,1.0,41.0,1,1,564,564,32357,False,False,False,False,False,False
e5small,85,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8253176808357239,0.8253176808357239,0.0,empate,0.8901921510696411,0.8901921510696411,0.0,empate,0.7692567110061646,0.7692567110061646,0.0,empate,655,655,31857,0,0.9794393696832722,eta_gt_0,0.9794393696832722,1.0,1.0,41.0,1,1,495,495,31504,False,False,False,False,False,False
e5small,86,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7675071358680725,0.7675071954727173,-5.960464477539063e-08,iterativo_gt_incremental,0.7923102378845215,0.7923102378845215,0.0,empate,0.7442097663879395,0.7442098259925842,-5.960464477539063e-08,iterativo_gt_incremental,1089,1089,33210,0,0.9672086720867209,eta_gt_0,0.9672086720867209,1.0,1.0,41.0,1,1,804,804,32579,False,False,False,False,False,False
e5small,87,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7371411919593811,0.7371411323547363,5.960464477539063e-08,incremental_gt_iterativo,0.6781243085861206,0.6781243085861206,0.0,empate,0.8074097037315369,0.8074096441268921,5.960464477539063e-08,incremental_gt_iterativo,902,902,33011,0,0.9726757747417527,eta_gt_0,0.9726757747417527,1.0,1.0,30.0,1,1,662,662,32678,False,False,False,False,False,False
e5small,88,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7535810470581055,0.7535810470581055,0.0,empate,0.7824872732162476,0.7824872732162476,0.0,empate,0.7267343997955322,0.7267343997955322,0.0,empate,891,891,29058,0,0.9693371876935784,eta_gt_0,0.9693371876935784,1.0,1.0,31.0,1,1,724,724,28827,False,False,False,False,False,False
e5small,89,gpt-oss:20b,json,2.0,2.0,0.0,empate,False,0.6502935290336609,0.6605605483055115,-0.010267019271850586,iterativo_gt_incremental,0.6624714136123657,0.6964662075042725,-0.03399479389190674,iterativo_gt_incremental,0.6385552883148193,0.6281754970550537,0.010379791259765625,incremental_gt_iterativo,3962,2495,33196,1467,0.8806482708760092,eta_gt_0,0.9248403422099049,2.0,1.0,46.0,2,2,3679,2270,32626,False,False,False,False,False,False
e5small,90,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7113415598869324,0.7113415598869324,0.0,empate,0.6955099701881409,0.6955099701881409,0.0,empate,0.7279105186462402,0.7279105186462402,0.0,empate,805,805,31314,0,0.9742926486555534,eta_gt_0,0.9742926486555534,1.0,1.0,42.0,1,1,561,561,30940,False,False,False,False,False,False
e5small,91,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8306626677513123,0.8306626677513123,0.0,empate,0.8297592401504517,0.8297592401504517,0.0,empate,0.8315680623054504,0.8315680623054504,0.0,empate,1298,1298,33116,0,0.9608044449812779,eta_gt_0,0.9608044449812779,1.0,1.0,34.0,1,1,1028,1028,32711,False,False,False,False,False,False
e5small,92,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7073264718055725,0.7073264718055725,0.0,empate,0.6369826197624207,0.6369826197624207,0.0,empate,0.7951356768608093,0.7951356172561646,5.960464477539063e-08,incremental_gt_iterativo,1298,1298,33116,0,0.9608044449812779,eta_gt_0,0.9608044449812779,1.0,1.0,34.0,1,1,1028,1028,32711,False,False,False,False,False,False
e5small,93,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7090885639190674,0.7090885639190674,0.0,empate,0.7546170949935913,0.7546170949935913,0.0,empate,0.6687412261962891,0.6687412261962891,0.0,empate,955,955,31050,0,0.9692431561996779,eta_gt_0,0.9692431561996779,1.0,1.0,41.0,1,1,783,783,30552,False,False,False,False,False,False
e5small,94,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7493754029273987,0.7493754029273987,0.0,empate,0.8395712375640869,0.8395712375640869,0.0,empate,0.6766791343688965,0.6766791939735413,-5.960464477539063e-08,iterativo_gt_incremental,638,638,31526,0,0.9797627355198884,eta_gt_0,0.9797627355198884,1.0,1.0,42.0,1,1,509,509,31264,False,False,False,False,False,False
e5small,95,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.793888509273529,0.7938884496688843,5.960464477539063e-08,incremental_gt_iterativo,0.8506134152412415,0.8506134152412415,0.0,empate,0.7442562580108643,0.7442561984062195,5.960464477539063e-08,incremental_gt_iterativo,1274,1274,32023,0,0.9602160946819474,eta_gt_0,0.9602160946819474,1.0,1.0,43.0,1,1,1037,1037,31660,False,False,False,False,False,False
e5small,96,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7937180399894714,0.7937180399894714,0.0,empate,0.8447312116622925,0.8447312116622925,0.0,empate,0.7485153675079346,0.7485153675079346,0.0,empate,642,642,30735,0,0.9791117618350414,eta_gt_0,0.9791117618350414,1.0,1.0,41.0,1,1,505,505,30537,False,False,False,False,False,False
e5small,97,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7864053249359131,0.7864053249359131,0.0,empate,0.7816848158836365,0.7816848158836365,0.0,empate,0.7911831140518188,0.7911831140518188,0.0,empate,686,686,32150,0,0.9786625194401244,eta_gt_0,0.9786625194401244,1.0,1.0,39.0,1,1,499,499,31876,False,False,False,False,False,False
e5small,98,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8083739280700684,0.8083739280700684,0.0,empate,0.8415694236755371,0.8415694236755371,0.0,empate,0.7776979207992554,0.7776979207992554,0.0,empate,1659,1659,33421,0,0.9503605517489004,eta_gt_0,0.9503605517489004,1.0,1.0,45.0,1,1,1210,1210,32696,False,False,False,False,False,False
e5small,99,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.854812741279602,0.854812741279602,0.0,empate,0.8736917972564697,0.8736917972564697,0.0,empate,0.8367322683334351,0.8367322683334351,0.0,empate,1029,1029,32791,0,0.9686194382604983,eta_gt_0,0.9686194382604983,1.0,1.0,34.0,1,1,704,704,32441,False,False,False,False,False,False
e5small,100,gpt-oss:20b,json,3.0,3.0,0.0,empate,False,0.7838568091392517,0.8246000409126282,-0.040743231773376465,iterativo_gt_incremental,0.7729735374450684,0.8410702347755432,-0.06809669733047485,iterativo_gt_incremental,0.7950510382652283,0.8087624907493591,-0.01371145248413086,iterativo_gt_incremental,3517,2148,32383,1369,0.8913936324614767,eta_gt_0,0.9336689003489486,3.0,1.0,41.0,3,3,3089,1845,31853,False,False,False,False,False,False
e5small,101,gpt-oss:20b,json,2.0,,,nao_comparavel,True,0.5013237595558167,0.6114016175270081,-0.1100778579711914,iterativo_gt_incremental,0.450830340385437,0.6855511665344238,-0.23472082614898682,iterativo_gt_incremental,0.5645545125007629,0.5517265796661377,0.012827932834625244,incremental_gt_iterativo,2620,63667,32676,-61047,0.9198188272738401,eta_gt_0,-0.9484331007467255,2.0,,,2,50,2361,61818,32635,False,False,True,False,True,False
e5small,102,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8695908188819885,0.8695908188819885,0.0,empate,0.9121800661087036,0.9121800661087036,0.0,empate,0.8308011293411255,0.8308011293411255,0.0,empate,1195,1195,33009,0,0.9637977521282075,eta_gt_0,0.9637977521282075,1.0,1.0,46.0,1,1,948,948,32652,False,False,False,False,False,False
e5small,103,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.4910881817340851,0.4910881817340851,0.0,empate,0.5617852210998535,0.5617852210998535,0.0,empate,0.4361957907676697,0.4361957907676697,0.0,empate,4695,4695,32445,0,0.8552935737401757,eta_gt_0,0.8552935737401757,1.0,1.0,26.0,1,1,4643,4643,32381,False,False,False,False,False,False
e5small,104,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5880508422851562,0.5880508422851562,0.0,empate,0.7955998778343201,0.7955998778343201,0.0,empate,0.4663845300674438,0.4663845300674438,0.0,empate,4705,4705,31402,0,0.8501687790586587,eta_gt_0,0.8501687790586587,1.0,1.0,37.0,1,1,4643,4643,31329,False,False,False,False,False,False
e5small,105,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5135318636894226,0.5135318636894226,0.0,empate,0.580039381980896,0.580039381980896,0.0,empate,0.4607069492340088,0.4607069492340088,0.0,empate,4688,4688,31959,0,0.853312056071842,eta_gt_0,0.853312056071842,1.0,1.0,29.0,1,1,4642,4642,31904,False,False,False,False,False,False
e5small,106,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.499292254447937,0.499292254447937,0.0,empate,0.7361932992935181,0.7361932992935181,0.0,empate,0.377738893032074,0.377738893032074,0.0,empate,4727,4727,32714,0,0.8555052882557926,eta_gt_0,0.8555052882557926,1.0,1.0,40.0,1,1,4641,4641,32631,False,False,False,False,False,False
e5small,107,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.568458080291748,0.568458080291748,0.0,empate,0.5067143440246582,0.5067143440246582,0.0,empate,0.6473369598388672,0.6473369598388672,0.0,empate,5384,5384,29156,0,0.8153381808204143,eta_gt_0,0.8153381808204143,1.0,1.0,,1,1,4648,4648,28438,False,False,False,False,True,False
e5small,108,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5297306776046753,0.5297306776046753,0.0,empate,0.5792551040649414,0.5792551040649414,0.0,empate,0.4880076050758362,0.4880076050758362,0.0,empate,876,876,32080,0,0.9726932668329177,eta_gt_0,0.9726932668329177,1.0,1.0,46.0,1,1,750,750,31900,False,False,False,False,False,False
e5small,109,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9435904622077942,0.9435904622077942,0.0,empate,0.9427043199539183,0.9427043199539183,0.0,empate,0.9444782137870787,0.9444782137870787,0.0,empate,696,696,32037,0,0.9782751193932017,eta_gt_0,0.9782751193932017,1.0,1.0,37.0,1,1,621,621,31956,False,False,False,False,False,False
e5small,110,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9469848275184632,0.9469848275184632,0.0,empate,0.946014165878296,0.9460142254829408,-5.960464477539063e-08,iterativo_gt_incremental,0.9479573965072632,0.9479573965072632,0.0,empate,771,771,32261,0,0.9761011747930939,eta_gt_0,0.9761011747930939,1.0,1.0,41.0,1,1,632,632,32078,False,False,False,False,False,False
e5small,111,gpt-oss:20b,json,3.0,3.0,0.0,empate,False,0.6537636518478394,0.5900769829750061,0.06368666887283325,incremental_gt_iterativo,0.5927648544311523,0.6489564776420593,-0.05619162321090698,iterativo_gt_incremental,0.7287567257881165,0.5409929156303406,0.18776381015777588,incremental_gt_iterativo,4992,3102,32302,1890,0.8454584855426909,eta_gt_0,0.9039687945018884,3.0,1.0,48.0,3,3,4728,2965,32193,False,False,False,False,False,False
e5small,112,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7441672682762146,0.7441672682762146,0.0,empate,0.7547160387039185,0.7547160387039185,0.0,empate,0.7339093685150146,0.7339093685150146,0.0,empate,1161,1161,32829,0,0.9646349264369917,eta_gt_0,0.9646349264369917,1.0,1.0,39.0,1,1,1103,1103,32710,False,False,False,False,False,False
e5small,113,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9182589054107666,0.9182589054107666,0.0,empate,0.9468159675598145,0.9468159675598145,0.0,empate,0.8913739919662476,0.8913739919662476,0.0,empate,702,702,32500,0,0.9784,eta_gt_0,0.9784,1.0,1.0,31.0,1,1,617,617,32325,False,False,False,False,False,False
e5small,114,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8982406854629517,0.8982406854629517,0.0,empate,0.9441962838172911,0.9441962838172911,0.0,empate,0.8565510511398315,0.8565510511398315,0.0,empate,770,770,32337,0,0.9761882673098927,eta_gt_0,0.9761882673098927,1.0,1.0,45.0,1,1,689,689,32232,False,False,False,False,False,False
e5small,115,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6380881667137146,0.6380881667137146,0.0,empate,0.6355412006378174,0.6355412006378174,0.0,empate,0.6406555771827698,0.6406555771827698,0.0,empate,693,693,31190,0,0.9777813401731325,eta_gt_0,0.9777813401731325,1.0,1.0,48.0,1,1,632,632,31059,False,False,False,False,False,False
e5small,116,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6039013862609863,0.6039013862609863,0.0,empate,0.7780357003211975,0.7780357003211975,0.0,empate,0.4934589564800262,0.4934589564800262,0.0,empate,790,790,32576,0,0.9757490176817288,eta_gt_0,0.9757490176817288,1.0,1.0,47.0,1,1,758,758,32506,False,False,False,False,False,False
e5small,117,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7461881041526794,0.7461881637573242,-5.960464477539063e-08,iterativo_gt_incremental,0.8596478700637817,0.8596478700637817,0.0,empate,0.6591861844062805,0.6591862440109253,-5.960464477539063e-08,iterativo_gt_incremental,888,888,32121,0,0.9723545344167367,eta_gt_0,0.9723545344167367,1.0,1.0,45.0,1,1,810,810,31980,False,False,False,False,False,False
e5small,118,gpt-oss:20b,json,3.0,2.0,1.0,incremental_gt_iterativo,False,0.4296561479568481,0.4748894572257995,-0.045233309268951416,iterativo_gt_incremental,0.4274484515190124,0.4693481922149658,-0.041899740695953425,iterativo_gt_incremental,0.4318867921829223,0.4805631339550018,-0.04867634177207947,iterativo_gt_incremental,2893,937,27292,1956,0.8939982412428551,eta_gt_0,0.9656675948996043,3.0,1.0,46.0,3,2,2729,806,27031,False,False,False,False,False,False
e5small,119,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8153785467147827,0.8153785467147827,0.0,empate,0.930945634841919,0.930945634841919,0.0,empate,0.7253358364105225,0.7253358364105225,0.0,empate,891,891,31533,0,0.9717438873561032,eta_gt_0,0.9717438873561032,1.0,1.0,48.0,1,1,811,811,31443,False,False,False,False,False,False
e5small,120,gpt-oss:20b,json,3.0,4.0,-1.0,iterativo_gt_incremental,False,0.5670824646949768,0.5797290802001953,-0.012646615505218506,iterativo_gt_incremental,0.5951418876647949,0.6132554411888123,-0.018113553524017334,iterativo_gt_incremental,0.5415496826171875,0.5496785044670105,-0.008128821849822998,iterativo_gt_incremental,7937,7518,28310,419,0.7196397032850583,eta_gt_0,0.7344401271635465,3.0,1.0,41.0,3,4,7684,7172,28122,False,False,False,False,False,False
